,년도,이름,팀,WAR,출장,완투,완봉,선발,승,패,세이브,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,연봉
595,2017,강승현,한화 이글스,0.31,31,0,0,1,0,1,0,1,38.1,26,25,167,42,11,1,4,15,0,0,40,0,4,0
596,2017,이승현,삼성 라이온즈,0.3,30,0,0,0,2,0,0,0,31.2,21,18,156,36,5,2,9,22,0,1,25,1,1,0
597,2017,서균,한화 이글스,0.3,14,0,0,0,0,0,0,0,14.1,7,7,64,17,4,0,2,3,0,3,10,0,1,0
598,2017,페트릭,삼성 라이온즈,0.3,25,0,0,24,3,10,0,0,134.0,95,92,619,174,35,7,18,52,1,6,87,0,8,0
599,2017,최성훈,LG 트윈스,0.3,32,0,0,0,0,0,1,3,22.0,12,10,108,25,6,0,2,11,1,4,16,0,1,0
600,2017,김지용,LG 트윈스,0.29,53,0,0,0,4,3,3,8,53.0,33,30,235,59,10,2,13,14,1,2,39,1,2,0
601,2017,임정호,NC 다이노스,0.29,59,0,0,0,1,0,0,7,30.1,19,15,134,30,3,0,3,14,0,2,33,0,1,0
602,2017,주권,kt wiz,0.28,39,0,0,12,5,6,1,3,81.2,64,60,379,101,25,3,15,31,0,6,47,0,4,0
603,2017,윤수호,NC 다이노스,0.28,40,0,0,0,2,1,0,1,47.0,31,28,213,41,5,1,3,30,0,4,42,0,2,0
604,2017,강장산,kt wiz,0.27,17,0,0,0,0,0,0,0,26.1,17,16,121,27,3,0,3,15,0,4,16,0,1,0
605,2017,김승현,삼성 라이온즈,0.25,41,0,0,0,0,3,0,0,43.2,31,28,215,51,7,0,7,34,0,6,37,0,8,0
606,2017,이영하,두산 베어스,0.24,20,0,0,3,3,3,0,0,35.2,22,22,160,43,4,1,8,16,0,3,26,0,4,0
607,2017,류제국,LG 트윈스,0.24,25,0,0,25,8,6,0,0,131.1,87,78,591,140,32,2,10,55,0,19,107,0,15,35000
608,2017,이정민,롯데 자이언츠,0.24,24,0,0,0,3,1,0,2,26.2,17,16,118,32,8,2,5,9,0,2,11,0,1,0
609,2017,여건욱,LG 트윈스,0.22,3,0,0,0,0,0,0,1,3.1,0,0,17,4,2,0,0,3,1,0,3,1,0,0
610,2017,진명호,롯데 자이언츠,0.22,4,0,0,0,0,0,0,0,5.0,0,0,20,1,0,0,0,5,0,0,7,0,1,0
611,2017,윤희상,SK 와이번즈,0.21,23,0,0,22,6,7,0,0,120.0,85,80,538,149,30,0,16,33,2,10,82,2,5,0
612,2017,우규민,삼성 라이온즈,0.2,27,0,0,25,7,10,0,0,133.0,95,77,591,161,28,4,19,23,1,16,100,0,2,70000
613,2017,심동섭,기아 타이거즈,0.19,52,0,0,2,2,2,2,11,50.2,34,32,233,64,13,1,6,21,4,0,50,0,1,0
614,2017,신승현,LG 트윈스,0.18,3,0,0,0,0,0,0,0,3.2,0,0,12,1,0,0,0,0,0,1,1,0,0,0
615,2017,김동호,삼성 라이온즈,0.16,20,0,0,1,0,1,0,0,36.0,27,27,178,52,10,0,1,21,0,6,16,0,3,0
616,2017,김명찬,기아 타이거즈,0.15,6,0,0,0,0,0,0,1,5.0,2,2,22,5,0,0,0,2,0,0,2,0,0,0
617,2017,이영준,키움 히어로즈,0.13,10,0,0,0,1,0,0,0,8.1,5,5,43,10,1,0,0,4,0,2,4,0,0,0
618,2017,구창모,NC 다이노스,0.13,31,0,0,25,7,10,0,0,115.0,80,68,524,138,20,1,18,50,1,5,118,0,9,0
619,2017,송신영,한화 이글스,0.13,5,0,0,0,0,0,0,0,6.1,3,3,26,6,1,0,0,0,0,2,6,0,0,0
620,2017,유재유,LG 트윈스,0.12,3,0,0,0,0,0,0,0,5.0,2,2,25,6,1,0,0,4,0,0,1,0,0,0
621,2017,임현준,삼성 라이온즈,0.11,11,0,0,0,0,0,0,0,10.2,7,6,48,11,3,0,0,4,0,2,4,0,0,0
622,2017,장지훈,삼성 라이온즈,0.11,4,0,0,0,0,0,0,0,2.1,0,0,10,2,0,0,0,1,0,0,5,0,1,0
623,2017,손주영,LG 트윈스,0.1,5,0,0,0,0,0,0,0,6.0,3,3,26,6,0,0,0,1,0,1,5,0,0,0
624,2017,차재용,롯데 자이언츠,0.1,3,0,0,0,0,0,0,0,2.1,0,0,8,1,0,0,0,0,0,0,2,0,0,0
625,2017,장민익,두산 베어스,0.09,3,0,0,0,0,0,0,0,2.0,0,0,8,0,0,0,0,2,0,0,2,0,0,0
626,2017,박승주,키움 히어로즈,0.08,1,0,0,0,0,0,1,0,3.0,1,1,12,0,0,0,0,3,0,1,0,0,1,0
627,2017,이명우,롯데 자이언츠,0.06,34,0,0,0,2,0,0,4,26.2,20,17,124,34,3,0,3,7,0,2,15,1,0,0
628,2017,최동환,LG 트윈스,0.06,35,0,0,0,1,2,1,5,38.0,26,24,171,39,7,0,9,15,0,5,31,1,3,0
629,2017,성영훈,두산 베어스,0.05,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
630,2017,민태호,NC 다이노스,0.05,7,0,0,0,0,0,0,0,8.2,6,6,39,10,2,0,1,3,0,2,7,0,1,0
631,2017,김정인,키움 히어로즈,0.05,13,0,0,1,0,0,0,0,13.2,10,9,65,19,7,0,0,4,0,1,13,0,1,0
632,2017,김도영,kt wiz,0.05,1,0,0,0,0,0,0,0,1.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
633,2017,금민철,키움 히어로즈,0.05,36,0,0,7,4,4,0,3,54.0,40,38,269,81,14,1,3,33,0,3,42,0,2,0
634,2017,손동욱,키움 히어로즈,0.04,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0,0,0,1,0,0,1,0,0,0
635,2017,고봉재,두산 베어스,0.04,1,0,0,0,0,0,0,0,1.0,0,0,5,2,0,0,0,1,0,0,0,0,0,0
636,2017,박종윤,키움 히어로즈,0.03,1,0,0,0,0,0,0,0,4.0,3,3,19,4,0,0,0,4,0,0,2,0,0,0
637,2017,류재인,NC 다이노스,0.03,1,0,0,0,0,0,0,0,0.2,0,0,3,1,0,0,0,0,0,0,0,0,0,0
638,2017,전용훈,두산 베어스,0.03,7,0,0,0,0,0,0,0,9.0,7,6,39,11,3,1,0,2,0,0,6,0,0,0
639,2017,전유수,SK 와이번즈,0.03,18,0,0,0,0,0,0,1,20.2,16,15,103,28,8,0,1,13,1,3,20,0,2,0
640,2017,홍건희,기아 타이거즈,0.02,31,0,0,2,1,1,0,0,59.0,44,42,270,83,17,2,5,21,0,2,41,0,7,0
641,2017,김주한,SK 와이번즈,0.02,63,0,0,3,6,5,5,11,69.2,51,46,320,82,13,4,10,32,5,5,45,1,2,0
642,2017,권혁,한화 이글스,0.01,37,0,0,0,1,3,0,11,31.1,23,22,147,39,8,0,6,9,0,5,17,0,3,45000
643,2017,정수민,NC 다이노스,0.01,15,0,0,1,1,1,0,0,28.0,21,21,128,31,5,0,7,16,0,1,28,0,2,0
644,2017,조무근,kt wiz,0.0,16,0,0,0,0,0,0,3,14.2,13,12,70,21,6,1,2,3,0,1,9,0,3,0
645,2017,이종혁,kt wiz,0.0,16,0,0,0,2,0,0,0,19.0,16,14,97,25,4,1,3,10,0,5,10,0,1,0
646,2017,조승수,두산 베어스,0.0,1,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
647,2017,윤길현,롯데 자이언츠,-0.0,40,0,0,0,1,4,0,13,39.1,29,28,182,46,8,2,3,16,2,5,43,0,3,50000
648,2017,임치영,SK 와이번즈,-0.0,1,0,0,0,0,0,0,0,1.0,1,1,6,3,0,0,0,0,0,0,1,0,0,0
649,2017,김해수,키움 히어로즈,-0.01,1,0,0,0,0,0,0,0,1.0,1,1,7,1,0,0,0,1,0,2,1,0,0,0
650,2017,정동윤,SK 와이번즈,-0.01,2,0,0,0,0,0,0,0,3.0,3,3,15,5,0,0,1,1,0,1,1,0,3,0
651,2017,김사윤,SK 와이번즈,-0.01,2,0,0,0,0,0,0,0,3.0,3,3,15,2,1,0,0,4,0,0,3,0,0,0
652,2017,안규현,삼성 라이온즈,-0.02,1,0,0,0,0,0,0,0,2.0,2,2,11,2,1,0,0,3,0,1,1,0,0,0
653,2017,김홍빈,키움 히어로즈,-0.02,3,0,0,0,0,0,0,0,7.1,7,6,38,15,5,0,0,1,0,3,4,0,0,0
654,2017,강영식,롯데 자이언츠,-0.02,4,0,0,0,0,1,0,0,2.1,2,1,13,4,0,0,0,1,0,0,2,0,0,0
655,2017,김시현,삼성 라이온즈,-0.03,17,0,0,0,0,0,0,0,21.1,18,18,104,29,5,1,4,15,0,2,16,0,1,0
656,2017,정용운,기아 타이거즈,-0.03,25,0,0,11,3,2,0,0,59.1,41,39,271,56,8,0,7,37,0,7,32,0,2,0
657,2017,송은범,한화 이글스,-0.04,13,0,0,6,0,4,1,0,37.1,30,27,177,45,4,0,4,23,1,3,15,0,1,45000
658,2017,이용호,두산 베어스,-0.04,1,0,0,0,0,0,0,0,0.1,1,1,4,2,1,0,0,2,0,0,0,0,0,0
659,2017,김진영,한화 이글스,-0.05,3,0,0,0,0,0,0,0,2.2,3,3,15,5,3,0,0,2,0,0,4,0,0,0
660,2017,박정준,키움 히어로즈,-0.06,4,0,0,0,0,0,0,0,4.2,5,5,22,6,0,0,1,1,0,2,4,0,1,0
661,2017,이수민,삼성 라이온즈,-0.07,1,0,0,0,0,0,0,0,2.2,3,3,14,4,3,0,0,1,0,1,1,0,0,0
662,2017,배민관,LG 트윈스,-0.07,4,0,0,0,0,0,0,0,3.2,4,4,19,6,1,0,1,4,0,0,2,0,0,0
663,2017,유원상,LG 트윈스,-0.08,6,0,0,0,0,0,0,0,7.1,6,5,36,8,0,0,0,4,1,2,1,0,1,0
664,2017,김대유,SK 와이번즈,-0.08,6,0,0,0,0,0,0,0,4.2,5,5,24,8,3,0,1,2,1,0,3,0,1,0
665,2017,양훈,키움 히어로즈,-0.08,7,0,0,2,2,1,0,1,16.1,13,13,76,24,7,0,1,5,0,2,5,0,0,0
666,2017,배제성,kt wiz,-0.09,21,0,0,1,0,0,0,0,32.0,32,31,162,46,7,0,4,23,0,2,21,0,11,0
667,2017,안성무,삼성 라이온즈,-0.1,5,0,0,3,1,1,0,0,11.2,10,10,58,14,3,0,2,10,0,1,8,0,1,0
668,2017,박희수,SK 와이번즈,-0.1,48,0,0,0,2,6,8,9,38.0,29,28,183,49,13,0,8,19,3,4,29,0,1,21000
669,2017,임진우,두산 베어스,-0.1,1,0,0,0,0,0,0,0,1.0,3,3,8,4,0,0,0,1,0,0,1,0,0,0
670,2017,허건엽,SK 와이번즈,-0.1,8,0,0,0,0,0,0,0,8.1,9,8,41,15,2,0,1,2,0,0,3,0,0,0
671,2017,최원재,kt wiz,-0.1,4,0,0,0,1,0,0,0,2.0,3,3,12,6,0,0,1,1,0,1,2,0,0,0
672,2017,최영필,기아 타이거즈,-0.1,2,0,0,0,0,0,0,0,1.1,3,3,10,5,1,0,0,0,0,1,1,0,0,0
673,2017,정동현,기아 타이거즈,-0.11,1,0,0,1,0,1,0,0,2.1,3,3,14,5,1,0,1,2,0,0,2,0,0,0
674,2017,박경태,기아 타이거즈,-0.11,3,0,0,0,0,0,0,0,4.0,6,4,24,7,2,0,0,3,0,0,3,0,1,0
675,2017,김찬호,SK 와이번즈,-0.12,5,0,0,0,0,0,0,0,5.1,7,7,32,10,5,0,0,5,0,1,6,0,1,0
676,2017,조근종,kt wiz,-0.12,1,0,0,0,0,0,0,0,2.0,5,5,13,6,1,0,1,1,0,0,5,0,0,0
677,2017,박진태,기아 타이거즈,-0.12,38,0,0,2,0,1,3,2,57.2,45,42,270,76,12,1,5,19,3,10,24,0,0,0
678,2017,김종훈,기아 타이거즈,-0.12,1,0,0,0,0,0,0,0,1.0,4,4,9,4,1,0,1,2,0,0,2,0,1,0
679,2017,박지훈,기아 타이거즈,-0.12,18,0,0,0,1,1,0,4,14.0,12,11,66,16,1,1,1,9,0,1,10,0,1,0
680,2017,최성영,NC 다이노스,-0.12,7,0,0,0,0,0,0,0,11.1,12,12,57,17,3,0,4,7,0,2,8,0,1,0
681,2017,박시영,롯데 자이언츠,-0.13,47,0,0,3,2,3,0,5,57.0,45,41,261,60,9,1,14,32,2,1,52,0,4,0
682,2017,최지광,삼성 라이온즈,-0.13,11,0,0,6,0,2,0,0,25.0,20,18,123,28,6,0,2,22,0,1,23,0,2,0
683,2017,김현우,삼성 라이온즈,-0.13,8,0,0,0,0,0,0,0,10.2,13,11,52,15,3,1,4,3,0,2,11,0,2,0
684,2017,배재환,NC 다이노스,-0.15,3,0,0,1,0,1,0,0,8.0,8,8,41,13,1,0,4,6,0,0,4,0,0,0
685,2017,김태훈,SK 와이번즈,-0.15,21,0,0,6,2,2,0,3,41.1,34,30,205,61,12,2,8,19,1,3,34,0,4,0
686,2017,김사율,kt wiz,-0.15,19,0,0,5,3,3,0,2,34.2,30,28,165,51,11,1,7,8,0,1,28,0,0,0
687,2017,이건욱,SK 와이번즈,-0.16,2,0,0,0,0,0,0,0,1.1,5,5,11,4,2,0,1,3,0,0,1,0,0,0
688,2017,마정길,키움 히어로즈,-0.19,7,0,0,0,0,0,0,0,10.1,12,12,51,14,4,1,3,4,0,1,7,0,0,0
689,2017,김건태,키움 히어로즈,-0.19,5,0,0,0,1,0,0,0,6.0,8,8,32,13,2,0,1,2,0,0,5,0,0,0
690,2017,박치국,두산 베어스,-0.2,21,0,0,3,1,1,0,0,32.0,25,24,149,37,7,1,3,14,0,6,23,0,2,0
691,2017,신정락,LG 트윈스,-0.21,63,0,0,0,3,5,10,12,59.0,42,35,265,61,8,2,4,24,3,10,58,0,5,0
692,2017,안규영,두산 베어스,-0.21,5,0,0,0,0,0,0,0,5.1,8,8,31,7,3,1,0,8,0,0,4,0,0,0
693,2017,송창식,한화 이글스,-0.21,63,0,0,0,5,6,0,15,73.1,56,54,331,77,20,2,13,33,4,5,64,0,2,22000
694,2017,정찬헌,LG 트윈스,-0.21,61,0,0,0,8,7,7,3,61.2,43,40,280,75,14,1,5,25,8,4,57,0,7,0
695,2017,박세진,kt wiz,-0.21,4,0,0,3,0,2,0,0,11.1,12,12,56,16,5,0,0,6,0,2,8,0,4,0
696,2017,배우열,kt wiz,-0.22,26,0,0,0,0,2,0,3,34.1,33,33,177,58,18,3,7,9,0,4,33,0,3,0
697,2017,정대현,키움 히어로즈,-0.23,17,0,0,10,3,8,0,0,66.1,55,52,306,91,18,1,13,23,1,3,27,0,3,0
698,2017,남재현,기아 타이거즈,-0.23,9,0,0,0,0,0,0,0,7.2,11,10,48,16,1,0,1,9,1,0,8,0,1,0
699,2017,오윤성,키움 히어로즈,-0.24,6,0,0,0,0,1,0,0,7.2,10,10,42,9,1,1,0,9,0,1,4,0,1,0
700,2017,문광은,SK 와이번즈,-0.25,46,0,0,0,2,4,2,5,44.2,36,35,199,51,8,0,5,20,2,4,41,0,7,0
701,2017,홍성무,kt wiz,-0.26,7,0,0,0,0,1,0,0,6.1,9,9,35,11,3,0,1,6,0,0,4,0,0,0
702,2017,한승혁,기아 타이거즈,-0.28,36,0,0,0,1,1,1,3,39.0,32,31,186,46,10,1,4,23,2,1,42,0,10,0
703,2017,애디튼,롯데 자이언츠,-0.28,15,0,0,13,2,7,0,0,70.0,54,46,324,85,18,2,7,25,0,5,60,0,5,0
704,2017,박근홍,삼성 라이온즈,-0.28,24,0,0,0,0,0,0,1,15.1,17,16,76,13,0,1,2,14,1,3,14,0,4,0
705,2017,임대한,삼성 라이온즈,-0.3,12,0,0,0,0,0,0,0,14.0,17,14,81,26,3,0,3,15,0,0,13,0,2,0
706,2017,이태양,한화 이글스,-0.31,16,0,0,12,3,6,0,0,59.0,49,47,275,79,16,1,12,26,1,2,29,0,2,0
707,2017,황덕균,키움 히어로즈,-0.32,13,0,0,0,0,1,0,0,15.0,16,16,75,26,2,0,4,3,1,2,5,0,1,0
708,2017,정영일,SK 와이번즈,-0.34,9,0,0,0,0,0,0,0,8.0,12,9,44,12,4,0,3,6,0,1,2,0,2,0
709,2017,박주현,키움 히어로즈,-0.34,2,0,0,0,0,0,0,0,2.1,9,9,19,9,0,0,1,3,0,0,0,0,2,0
710,2017,이재학,NC 다이노스,-0.36,28,0,0,23,5,7,0,0,119.0,88,75,546,142,22,0,22,41,0,13,117,0,6,0
711,2017,이현호,두산 베어스,-0.37,24,0,0,2,1,0,0,0,30.0,27,19,147,48,9,2,6,14,0,0,19,0,0,0
712,2017,홍상삼,두산 베어스,-0.38,11,0,0,2,1,1,0,0,17.0,17,15,84,20,3,3,2,11,0,2,7,0,0,0
713,2017,고원준,두산 베어스,-0.38,5,0,0,3,0,1,0,0,9.1,11,11,52,17,2,0,0,8,0,0,6,0,0,0
714,2017,채병용,SK 와이번즈,-0.39,43,0,0,0,6,4,0,6,50.0,40,38,231,62,14,0,8,15,2,3,43,0,1,25000
715,2017,김범수,한화 이글스,-0.49,15,0,0,5,0,4,0,0,31.0,30,30,158,43,7,0,7,24,1,3,16,0,9,0
716,2017,노경은,롯데 자이언츠,-0.49,9,0,0,2,0,2,0,0,14.2,19,19,76,25,5,0,4,8,0,1,8,0,1,0
717,2017,배힘찬,기아 타이거즈,-0.49,2,0,0,1,0,1,0,0,3.1,11,11,21,12,2,0,3,0,0,0,4,0,1,0
718,2017,류희운,kt wiz,-0.49,24,0,0,14,4,4,0,0,81.0,72,69,395,99,24,2,18,53,0,8,52,1,5,0
719,2017,손영민,기아 타이거즈,-0.52,15,0,0,0,0,1,0,4,13.1,16,16,66,26,3,0,4,3,0,1,9,0,0,0
720,2017,오설리반,키움 히어로즈,-0.57,3,0,0,2,0,2,0,0,8.0,14,14,43,17,7,0,2,2,0,1,6,1,0,0
721,2017,이충호,한화 이글스,-0.59,21,0,0,0,1,1,0,1,11.1,18,17,67,21,3,0,3,12,0,3,8,0,2,0
722,2017,최충연,삼성 라이온즈,-0.6,42,0,0,6,3,8,0,3,84.0,71,71,416,110,18,1,12,48,1,9,74,0,7,0
723,2017,정인욱,삼성 라이온즈,-0.61,9,0,0,7,1,4,0,0,32.0,37,35,159,46,9,0,9,14,0,4,27,0,2,0
724,2017,김민우,한화 이글스,-0.7,4,0,0,2,0,0,0,0,7.1,15,14,49,20,1,0,1,6,0,3,5,0,1,0
725,2017,김광수,기아 타이거즈,-0.77,19,0,0,0,1,0,0,0,20.2,31,27,110,39,13,2,6,3,0,3,10,0,1,0
726,2017,레나도,삼성 라이온즈,-0.79,11,0,0,11,2,3,0,0,49.0,46,37,243,70,18,0,11,27,0,6,28,1,1,0
727,2017,김진우,기아 타이거즈,-0.79,14,0,0,8,2,6,0,0,36.1,33,32,183,52,7,0,5,23,2,7,21,0,5,0
728,2017,황수범,삼성 라이온즈,-0.81,10,0,0,7,1,2,0,0,31.1,34,28,155,45,3,0,7,19,0,2,26,1,8,0
729,2017,장민재,한화 이글스,-0.94,33,0,0,5,2,5,0,0,62.2,60,54,303,94,24,1,11,23,1,2,30,0,6,0
730,2017,최금강,NC 다이노스,-0.96,39,0,0,13,5,3,0,0,89.2,79,73,418,111,16,0,15,34,0,12,51,0,12,0
731,2017,정성곤,kt wiz,-1.18,26,0,0,20,3,12,0,0,107.2,99,97,511,151,31,1,20,41,0,6,72,1,8,0
732,2017,김대우,삼성 라이온즈,-1.32,25,0,0,7,2,5,0,1,50.0,56,53,247,71,17,3,7,26,0,8,28,1,2,0
733,2018,린드블럼,두산 베어스,6.81,26,0,0,26,15,4,0,0,168.2,56,54,681,142,33,2,16,38,0,8,157,0,10,135000
734,2018,윌슨,LG 트윈스,6.31,26,1,1,26,9,4,0,0,170.0,63,58,689,158,23,3,11,35,1,6,149,1,10,80000
735,2018,브리검,키움 히어로즈,5.78,31,2,1,30,11,7,0,1,199.0,89,85,829,188,28,3,19,50,0,19,175,0,4,65000
736,2018,김광현,SK 와이번즈,5.26,25,0,0,25,11,8,0,0,136.0,48,45,554,125,16,2,16,30,0,2,130,0,3,140000
737,2018,양현종,기아 타이거즈,5.21,29,3,0,29,13,11,0,0,184.1,88,85,772,199,33,0,21,43,1,2,152,0,5,230000
738,2018,소사,LG 트윈스,4.95,27,1,1,27,9,9,0,0,181.1,83,71,760,192,44,1,16,28,1,4,181,0,6,120000
739,2018,니퍼트,기아 타이거즈,4.74,29,0,0,28,8,8,0,0,175.2,88,83,765,209,33,4,26,39,2,9,165,0,9,0
740,2018,후랭코프,두산 베어스,4.12,28,0,0,28,18,3,0,0,149.1,64,62,621,118,17,1,12,55,1,22,134,0,15,70000
741,2018,이용찬,두산 베어스,3.91,25,1,0,24,15,3,0,0,144.0,62,58,608,151,24,1,14,36,2,8,102,0,6,23500
742,2018,켈리,SK 와이번즈,3.89,28,0,0,28,12,7,0,0,158.1,78,72,674,152,28,3,18,47,1,13,161,2,5,0
743,2018,피어밴드,기아 타이거즈,3.78,27,1,0,26,8,8,0,0,163.1,90,78,707,186,27,1,24,38,0,6,141,0,5,0
744,2018,최원태,키움 히어로즈,3.66,23,1,0,23,13,7,0,0,134.1,62,59,577,144,28,0,8,35,0,11,101,0,3,0
745,2018,노경은,롯데 자이언츠,3.41,33,0,0,19,9,6,0,0,132.1,65,60,547,127,24,3,18,30,1,4,89,0,1,0
746,2018,박종훈,SK 와이번즈,3.38,30,0,0,30,14,8,0,0,159.1,81,74,702,158,31,3,16,54,0,20,133,0,3,20000
747,2018,최충연,삼성 라이온즈,2.98,70,0,0,0,2,6,8,16,85.0,34,34,344,73,16,2,6,26,1,2,101,0,8,0
748,2018,샘슨,한화 이글스,2.97,30,0,0,29,13,8,0,0,161.2,91,84,703,144,26,1,17,79,0,5,195,2,18,0
749,2018,헥터,기아 타이거즈,2.96,29,1,0,29,11,10,0,0,174.0,102,89,753,209,31,0,25,36,2,4,137,1,4,0
750,2018,레일리,롯데 자이언츠,2.95,30,0,0,30,11,13,0,0,178.1,106,94,775,180,34,4,24,54,1,18,178,2,4,111000
751,2018,함덕주,두산 베어스,2.95,62,0,0,0,6,3,27,3,67.0,23,22,293,58,9,1,4,37,3,4,75,0,4,0
752,2018,송은범,한화 이글스,2.93,68,0,0,0,7,4,1,10,79.1,29,22,341,77,9,1,2,33,2,5,61,0,8,45000
753,2018,한현희,키움 히어로즈,2.83,30,0,0,28,11,7,0,0,169.0,98,90,756,208,42,3,22,49,0,20,105,0,6,23000
754,2018,아델만,삼성 라이온즈,2.81,31,0,0,31,8,12,0,0,171.0,101,96,758,202,39,1,20,54,0,11,137,1,7,0
755,2018,이재학,NC 다이노스,2.67,29,1,0,29,5,13,0,0,152.1,87,81,658,157,27,2,13,49,2,10,116,0,6,0
756,2018,이태양,한화 이글스,2.62,63,0,0,0,4,2,0,12,79.1,30,25,325,66,11,1,10,23,2,4,85,0,4,0
757,2018,박상원,한화 이글스,2.44,69,0,0,0,4,2,0,9,60.0,17,14,256,59,13,0,3,21,1,4,62,0,3,0
758,2018,문승원,SK 와이번즈,2.41,31,0,0,27,8,9,1,1,150.2,86,77,656,180,33,2,24,37,0,4,122,0,4,0
759,2018,김윤동,기아 타이거즈,2.37,64,0,0,0,7,6,4,18,82.2,39,34,369,71,13,1,9,54,7,2,79,0,7,0
760,2018,백정현,삼성 라이온즈,2.34,25,0,0,23,7,7,1,0,125.2,68,64,540,142,27,2,18,36,0,3,99,0,2,0
761,2018,듀브론트,롯데 자이언츠,2.33,25,0,0,25,6,9,0,0,137.1,82,75,629,162,29,2,13,62,1,8,109,3,10,0
762,2018,왕웨이중,NC 다이노스,2.28,25,0,0,25,7,10,0,0,141.2,83,67,615,169,25,1,16,40,2,2,108,0,2,0
763,2018,김태훈,SK 와이번즈,2.26,61,0,0,4,9,3,0,10,94.0,44,40,394,88,17,0,8,36,4,2,93,0,11,0
764,2018,손승락,롯데 자이언츠,2.24,57,0,0,0,3,5,28,0,57.2,26,25,250,53,13,0,1,20,4,1,60,0,2,70000
765,2018,베렛,NC 다이노스,2.22,29,0,0,29,6,10,0,0,155.0,94,91,698,178,31,2,24,59,0,9,144,1,10,0
766,2018,구승민,롯데 자이언츠,2.2,64,0,0,0,7,4,0,14,73.2,33,30,307,62,15,0,12,31,6,3,75,1,2,0
767,2018,정우람,한화 이글스,2.01,55,0,0,0,5,3,35,0,53.0,22,20,220,49,9,0,6,12,1,2,56,0,1,120000
768,2018,로저스,키움 히어로즈,1.97,13,1,0,13,5,4,0,0,83.0,40,35,345,89,7,4,7,16,0,5,65,0,8,0
769,2018,금민철,기아 타이거즈,1.89,29,0,0,29,8,12,0,0,156.1,104,94,720,212,30,1,19,68,1,7,79,0,10,0
770,2018,산체스,SK 와이번즈,1.88,29,0,0,26,8,8,0,1,145.1,90,79,632,161,21,3,26,39,1,7,124,0,12,85000
771,2018,심창민,삼성 라이온즈,1.86,59,0,0,0,5,2,17,5,66.1,32,30,284,57,9,2,12,22,2,9,68,0,1,23000
772,2018,고영표,기아 타이거즈,1.8,25,3,1,23,6,9,0,0,142.0,91,81,620,175,27,4,17,25,1,14,134,1,2,0
773,2018,보니야,삼성 라이온즈,1.77,29,0,0,29,7,10,0,0,168.0,111,99,752,193,40,2,23,63,1,12,151,1,9,0
774,2018,박치국,두산 베어스,1.72,67,0,0,0,1,5,3,17,67.0,30,27,293,80,13,0,5,15,4,9,60,1,1,0
775,2018,신재웅,SK 와이번즈,1.68,54,0,0,0,2,3,16,6,52.0,23,16,226,49,3,0,5,28,0,1,43,0,3,0
776,2018,오현택,롯데 자이언츠,1.64,72,0,0,0,3,2,0,25,64.2,32,27,268,66,9,0,11,12,0,3,63,1,2,0
777,2018,구창모,NC 다이노스,1.63,36,0,0,23,5,11,0,1,133.0,83,79,598,158,31,2,21,52,0,7,116,1,16,0
778,2018,임창용,기아 타이거즈,1.56,37,0,0,12,5,5,4,4,86.1,54,52,388,92,24,1,16,29,1,11,84,0,5,0
779,2018,장필준,삼성 라이온즈,1.49,61,0,0,0,5,5,6,13,66.1,35,32,290,65,15,1,6,25,2,6,74,0,0,0
780,2018,헤일,한화 이글스,1.48,12,0,0,12,3,4,0,0,66.1,35,32,277,68,10,0,8,17,0,4,55,0,3,0
781,2018,임기준,기아 타이거즈,1.47,55,0,0,0,5,1,2,8,56.0,27,22,243,59,5,1,7,23,0,3,45,1,3,0
782,2018,휠러,한화 이글스,1.43,19,0,0,19,3,9,0,0,101.2,62,58,459,128,16,0,12,34,1,10,94,1,2,0
783,2018,양창섭,삼성 라이온즈,1.42,19,0,0,17,7,6,0,0,87.1,52,49,400,100,22,0,12,34,0,10,49,1,3,0
784,2018,우규민,삼성 라이온즈,1.39,48,0,0,0,4,1,0,10,58.2,28,28,246,70,12,0,6,12,1,5,48,0,0,70000
785,2018,김재윤,기아 타이거즈,1.38,62,0,0,0,7,5,15,0,61.0,34,31,271,76,10,1,11,15,4,1,66,0,3,0
786,2018,이영하,두산 베어스,1.32,40,0,0,17,10,3,0,2,122.2,75,72,555,140,28,5,15,54,1,9,90,0,8,0
787,2018,김승회,두산 베어스,1.21,55,0,0,0,3,4,3,11,54.2,26,21,242,54,11,0,6,23,1,5,34,0,3,0
788,2018,진명호,롯데 자이언츠,1.19,60,0,0,0,5,4,1,9,61.2,34,30,282,53,19,0,7,46,6,1,65,0,3,0
789,2018,정찬헌,LG 트윈스,1.16,66,0,0,0,5,3,27,0,65.0,36,35,299,76,14,0,5,24,3,7,50,0,2,0
790,2018,장민재,한화 이글스,1.15,34,0,0,3,6,2,0,1,59.2,33,31,266,62,14,2,7,23,0,1,42,0,1,0
791,2018,권오준,삼성 라이온즈,1.06,47,0,0,0,3,1,1,2,43.1,21,19,189,43,7,0,7,12,0,3,52,0,2,0
